# Savings rate, 1%, 2%, 3%, 4%, 5%, 6%, 7%
79.5855855856, 22.9476987764, 11.5306515509, 7.7248459961, 5.8218521997, 4.6799841532, 3.9186798328, 3.3748412109
79.6846846847, 22.8226361573, 11.4678106753, 7.6827463728, 5.7901236986, 4.6544787166, 3.8973234272, 3.3564486703
79.7837837838, 22.6977289745, 11.4050479027, 7.6406990739, 5.7584346320, 4.6290049799, 3.8759935647, 3.3380789893
79.8828828829, 22.5729768422, 11.3423630391, 7.5987039693, 5.7267849017, 4.6035628644, 3.8546901796, 3.3197321109
79.9819819820, 22.4483793758, 11.2797558913, 7.5567609297, 5.6951744104, 4.5781522917, 3.8334132061, 3.3014079788
80.0810810811, 22.3239361923, 11.2172262668, 7.5148698260, 5.6636030607, 4.5527731837, 3.8121625788, 3.2831065366
80.1801801802, 22.1996469102, 11.1547739740, 7.4730305300, 5.6320707560, 4.5274254625, 3.7909382326, 3.2648277281
80.2792792793, 22.0755111492, 11.0923988218, 7.4312429135, 5.6005773997, 4.5021090506, 3.7697401026, 3.2465714974
80.3783783784, 21.9515285306, 11.0301006197, 7.3895068490, 5.5691228958, 4.4768238708, 3.7485681240, 3.2283377889
80.4774774775, 21.8276986769, 10.9678791784, 7.3478222096, 5.5377071485, 4.4515698460, 3.7274222324, 3.2101265470
80.5765765766, 21.7040212122, 10.9057343087, 7.3061888686, 5.5063300624, 4.4263468997, 3.7063023636, 3.1919377164
80.6756756757, 21.5804957618, 10.8436658224, 7.2646066999, 5.4749915425, 4.4011549553, 3.6852084537, 3.1737712421
80.7747747748, 21.4571219526, 10.7816735321, 7.2230755780, 5.4436914941, 4.3759939369, 3.6641404389, 3.1556270691
80.8738738739, 21.3338994126, 10.7197572508, 7.1815953775, 5.4124298228, 4.3508637685, 3.6430982556, 3.1375051428
80.9729729730, 21.2108277714, 10.6579167925, 7.1401659739, 5.3812064347, 4.3257643746, 3.6220818407, 3.1194054087
81.0720720721, 21.0879066599, 10.5961519716, 7.0987872429, 5.3500212361, 4.3006956799, 3.6010911311, 3.1013278125
81.1711711712, 20.9651357102, 10.5344626033, 7.0574590605, 5.3188741337, 4.2756576095, 3.5801260640, 3.0832723000
81.2702702703, 20.8425145560, 10.4728485035, 7.0161813036, 5.2877650346, 4.2506500885, 3.5591865769, 3.0652388175
81.3693693694, 20.7200428321, 10.4113094888, 6.9749538492, 5.2566938461, 4.2256730425, 3.5382726073, 3.0472273112
81.4684684685, 20.5977201748, 10.3498453763, 6.9337765747, 5.2256604759, 4.2007263974, 3.5173840931, 3.0292377277
81.5675675676, 20.4755462216, 10.2884559840, 6.8926493584, 5.1946648320, 4.1758100792, 3.4965209726, 3.0112700135
81.6666666667, 20.3535206115, 10.2271411304, 6.8515720785, 5.1637068230, 4.1509240143, 3.4756831839, 2.9933241157
81.7657657658, 20.2316429847, 10.1659006348, 6.8105446139, 5.1327863574, 4.1260681293, 3.4548706657, 2.9753999813
81.8648648649, 20.1099129826, 10.1047343169, 6.7695668441, 5.1019033444, 4.1012423510, 3.4340833568, 2.9574975575
81.9639639640, 19.9883302480, 10.0436419974, 6.7286386487, 5.0710576932, 4.0764466067, 3.4133211961, 2.9396167919
82.0630630631, 19.8668944252, 9.9826234973, 6.6877599079, 5.0402493138, 4.0516808238, 3.3925841228, 2.9217576321
82.1621621622, 19.7456051594, 9.9216786386, 6.6469305023, 5.0094781159, 4.0269449299, 3.3718720765, 2.9039200260
82.2612612613, 19.6244620973, 9.8608072436, 6.6061503131, 4.9787440101, 4.0022388530, 3.3511849968, 2.8861039215
82.3603603604, 19.5034648870, 9.8000091355, 6.5654192218, 4.9480469070, 3.9775625213, 3.3305228235, 2.8683092670
82.4594594595, 19.3826131776, 9.7392841380, 6.5247371101, 4.9173867176, 3.9529158632, 3.3098854968, 2.8505360108
82.5585585586, 19.2619066195, 9.6786320755, 6.4841038605, 4.8867633533, 3.9282988076, 3.2892729570, 2.8327841015
82.6576576577, 19.1413448646, 9.6180527729, 6.4435193558, 4.8561767256, 3.9037112832, 3.2686851446, 2.8150534880
82.7567567568, 19.0209275659, 9.5575460561, 6.4029834791, 4.8256267466, 3.8791532194, 3.2481220004, 2.7973441191
82.8558558559, 18.9006543775, 9.4971117511, 6.3624961140, 4.7951133286, 3.8546245457, 3.2275834652, 2.7796559441
82.9549549550, 18.7805249550, 9.4367496850, 6.3220571447, 4.7646363841, 3.8301251918, 3.2070694804, 2.7619889122
83.0540540541, 18.6605389551, 9.3764596851, 6.2816664554, 4.7341958260, 3.8056550877, 3.1865799872, 2.7443429730
83.1531531532, 18.5406960357, 9.3162415797, 6.2413239311, 4.7037915675, 3.7812141636, 3.1661149272, 2.7267180762
83.2522522523, 18.4209958560, 9.2560951974, 6.2010294570, 4.6734235223, 3.7568023501, 3.1456742423, 2.7091141716
83.3513513514, 18.3014380764, 9.1960203677, 6.1607829188, 4.6430916041, 3.7324195778, 3.1252578744, 2.6915312093
83.4504504505, 18.1820223585, 9.1360169204, 6.1205842026, 4.6127957271, 3.7080657777, 3.1048657658, 2.6739691396
83.5495495495, 18.0627483650, 9.0760846862, 6.0804331948, 4.5825358057, 3.6837408812, 3.0844978589, 2.6564279128
83.6486486486, 17.9436157599, 9.0162234962, 6.0403297825, 4.5523117547, 3.6594448195, 3.0641540963, 2.6389074795
83.7477477477, 17.8246242086, 8.9564331821, 6.0002738528, 4.5221234891, 3.6351775246, 3.0438344208, 2.6214077906
83.8468468468, 17.7057733772, 8.8967135764, 5.9602652934, 4.4919709243, 3.6109389282, 3.0235387754, 2.6039287968
83.9459459459, 17.5870629335, 8.8370645120, 5.9203039925, 4.4618539760, 3.5867289627, 3.0032671035, 2.5864704494
84.0450450450, 17.4684925461, 8.7774858224, 5.8803898385, 4.4317725601, 3.5625475605, 2.9830193483, 2.5690326996
84.1441441441, 17.3500618849, 8.7179773419, 5.8405227203, 4.4017265929, 3.5383946543, 2.9627954536, 2.5516154989
84.2432432432, 17.2317706210, 8.6585389050, 5.8007025272, 4.3717159909, 3.5142701769, 2.9425953632, 2.5342187988
84.3423423423, 17.1136184267, 8.5991703471, 5.7609291489, 4.3417406709, 3.4901740615, 2.9224190211, 2.5168425513
84.4414414414, 16.9956049753, 8.5398715041, 5.7212024754, 4.3118005502, 3.4661062416, 2.9022663715, 2.4994867082
84.5405405405, 16.8777299414, 8.4806422125, 5.6815223971, 4.2818955461, 3.4420666506, 2.8821373589, 2.4821512217
84.6396396396, 16.7599930006, 8.4214823093, 5.6418888049, 4.2520255764, 3.4180552226, 2.8620319279, 2.4648360441
84.7387387387, 16.6423938298, 8.3623916321, 5.6023015900, 4.2221905591, 3.3940718916, 2.8419500232, 2.4475411279
